     -2.02	    -1.20	      1.55	      0.78	     -0.30
     -2.01	    -1.19	      1.55	      0.78	     -0.30
     -2.00	    -1.18	      1.54	      0.77	     -0.30
     -1.99	    -1.18	      1.54	      0.77	     -0.29
     -1.98	    -1.17	      1.53	      0.77	     -0.29
     -1.97	    -1.16	      1.53	      0.77	     -0.29
     -1.96	    -1.15	      1.52	      0.76	     -0.29
     -1.95	    -1.14	      1.51	      0.76	     -0.29
     -1.94	    -1.14	      1.51	      0.76	     -0.28
     -1.93	    -1.13	      1.50	      0.75	     -0.28
     -1.92	    -1.12	      1.50	      0.75	     -0.28
     -1.91	    -1.11	      1.49	      0.75	     -0.28
     -1.90	    -1.11	      1.49	      0.75	     -0.28
     -1.89	    -1.10	      1.48	      0.74	     -0.27
     -1.88	    -1.09	      1.48	      0.74	     -0.27
     -1.87	    -1.08	      1.47	      0.74	     -0.27
     -1.86	    -1.08	      1.46	      0.73	     -0.27
     -1.85	    -1.07	      1.46	      0.73	     -0.27
     -1.84	    -1.06	      1.45	      0.73	     -0.27
     -1.83	    -1.06	      1.45	      0.73	     -0.26
     -1.82	    -1.05	      1.44	      0.72	     -0.26
     -1.81	    -1.04	      1.44	      0.72	     -0.26
     -1.80	    -1.03	      1.43	      0.72	     -0.26
     -1.79	    -1.03	      1.43	      0.72	     -0.26
     -1.78	    -1.02	      1.42	      0.71	     -0.25
     -1.77	    -1.01	      1.42	      0.71	     -0.25
     -1.76	    -1.01	      1.41	      0.71	     -0.25
     -1.75	    -1.00	      1.41	      0.71	     -0.25
     -1.74	    -0.99	      1.40	      0.70	     -0.25
     -1.73	    -0.98	      1.40	      0.70	     -0.25
     -1.72	    -0.98	      1.39	      0.70	     -0.24
     -1.71	    -0.97	      1.39	      0.70	     -0.24
     -1.70	    -0.96	      1.38	      0.69	     -0.24
     -1.69	    -0.96	      1.38	      0.69	     -0.24
     -1.68	    -0.95	      1.37	      0.69	     -0.24
     -1.67	    -0.94	      1.37	      0.69	     -0.24
     -1.66	    -0.94	      1.36	      0.68	     -0.23
     -1.65	    -0.93	      1.36	      0.68	     -0.23
     -1.64	    -0.92	      1.36	      0.68	     -0.23
     -1.63	    -0.92	      1.35	      0.68	     -0.23
     -1.62	    -0.91	      1.35	      0.68	     -0.23
     -1.61	    -0.90	      1.34	      0.67	     -0.23
     -1.60	    -0.89	      1.34	      0.67	     -0.22
     -1.59	    -0.89	      1.33	      0.67	     -0.22
     -1.58	    -0.88	      1.33	      0.67	     -0.22
     -1.57	    -0.87	      1.32	      0.66	     -0.22
     -1.56	    -0.87	      1.32	      0.66	     -0.22
     -1.55	    -0.86	      1.32	      0.66	     -0.22
     -1.54	    -0.85	      1.31	      0.66	     -0.21
     -1.53	    -0.85	      1.31	      0.66	     -0.21
     -1.52	    -0.84	      1.30	      0.65	     -0.21
     -1.51	    -0.84	      1.30	      0.65	     -0.21
     -1.50	    -0.83	      1.29	      0.65	     -0.21
     -1.49	    -0.82	      1.29	      0.65	     -0.21
     -1.48	    -0.82	      1.29	      0.65	     -0.20
     -1.47	    -0.81	      1.28	      0.64	     -0.20
     -1.46	    -0.80	      1.28	      0.64	     -0.20
     -1.45	    -0.80	      1.27	      0.64	     -0.20
     -1.44	    -0.79	      1.27	      0.64	     -0.20
     -1.43	    -0.78	      1.27	      0.64	     -0.20
     -1.42	    -0.78	      1.26	      0.63	     -0.19
     -1.41	    -0.77	      1.26	      0.63	     -0.19
     -1.40	    -0.76	      1.26	      0.63	     -0.19
     -1.39	    -0.76	      1.25	      0.63	     -0.19
     -1.38	    -0.75	      1.25	      0.63	     -0.19
     -1.37	    -0.75	      1.24	      0.62	     -0.19
     -1.36	    -0.74	      1.24	      0.62	     -0.18
     -1.35	    -0.73	      1.24	      0.62	     -0.18
     -1.34	    -0.73	      1.23	      0.62	     -0.18
     -1.33	    -0.72	      1.23	      0.62	     -0.18
     -1.32	    -0.72	      1.23	      0.61	     -0.18
     -1.31	    -0.71	      1.22	      0.61	     -0.18
     -1.30	    -0.70	      1.22	      0.61	     -0.18
     -1.29	    -0.70	      1.22	      0.61	     -0.17
     -1.28	    -0.69	      1.21	      0.61	     -0.17
     -1.27	    -0.68	      1.21	      0.61	     -0.17
     -1.26	    -0.68	      1.21	      0.60	     -0.17
     -1.25	    -0.67	      1.20	      0.60	     -0.17
     -1.24	    -0.67	      1.20	      0.60	     -0.17
     -1.23	    -0.66	      1.20	      0.60	     -0.17
     -1.22	    -0.65	      1.19	      0.60	     -0.16
     -1.21	    -0.65	      1.19	      0.60	     -0.16
     -1.20	    -0.64	      1.19	      0.59	     -0.16
     -1.19	    -0.64	      1.18	      0.59	     -0.16
     -1.18	    -0.63	      1.18	      0.59	     -0.16
     -1.17	    -0.62	      1.18	      0.59	     -0.16
     -1.16	    -0.62	      1.17	      0.59	     -0.15
     -1.15	    -0.61	      1.17	      0.59	     -0.15
     -1.14	    -0.61	      1.17	      0.58	     -0.15
     -1.13	    -0.60	      1.16	      0.58	     -0.15
     -1.12	    -0.60	      1.16	      0.58	     -0.15
     -1.11	    -0.59	      1.16	      0.58	     -0.15
     -1.10	    -0.58	      1.16	      0.58	     -0.15
     -1.09	    -0.58	      1.15	      0.58	     -0.14
     -1.08	    -0.57	      1.15	      0.58	     -0.14
     -1.07	    -0.57	      1.15	      0.57	     -0.14
     -1.06	    -0.56	      1.14	      0.57	     -0.14
     -1.05	    -0.56	      1.14	      0.57	     -0.14
     -1.04	    -0.55	      1.14	      0.57	     -0.14
     -1.03	    -0.54	      1.14	      0.57	     -0.14
     -1.02	    -0.54	      1.13	      0.57	     -0.13
     -1.01	    -0.53	      1.13	      0.57	     -0.13
     -1.00	    -0.53	      1.13	      0.57	     -0.13
     -0.99	    -0.52	      1.13	      0.56	     -0.13
     -0.98	    -0.52	      1.12	      0.56	     -0.13
     -0.97	    -0.51	      1.12	      0.56	     -0.13
     -0.96	    -0.50	      1.12	      0.56	     -0.13
     -0.95	    -0.50	      1.11	      0.56	     -0.12
     -0.94	    -0.49	      1.11	      0.56	     -0.12
     -0.93	    -0.49	      1.11	      0.56	     -0.12
     -0.92	    -0.48	      1.11	      0.56	     -0.12
     -0.91	    -0.48	      1.11	      0.55	     -0.12
     -0.90	    -0.47	      1.10	      0.55	     -0.12
     -0.89	    -0.47	      1.10	      0.55	     -0.12
     -0.88	    -0.46	      1.10	      0.55	     -0.11
     -0.87	    -0.45	      1.10	      0.55	     -0.11
     -0.86	    -0.45	      1.09	      0.55	     -0.11
     -0.85	    -0.44	      1.09	      0.55	     -0.11
     -0.84	    -0.44	      1.09	      0.55	     -0.11
     -0.83	    -0.43	      1.09	      0.54	     -0.11
     -0.82	    -0.43	      1.09	      0.54	     -0.11
     -0.81	    -0.42	      1.08	      0.54	     -0.11
     -0.80	    -0.42	      1.08	      0.54	     -0.10
     -0.79	    -0.41	      1.08	      0.54	     -0.10
     -0.78	    -0.41	      1.08	      0.54	     -0.10
     -0.77	    -0.40	      1.08	      0.54	     -0.10
     -0.76	    -0.39	      1.07	      0.54	     -0.10
     -0.75	    -0.39	      1.07	      0.54	     -0.10
     -0.74	    -0.38	      1.07	      0.54	     -0.10
     -0.73	    -0.38	      1.07	      0.53	     -0.09
     -0.72	    -0.37	      1.07	      0.53	     -0.09
     -0.71	    -0.37	      1.06	      0.53	     -0.09
     -0.70	    -0.36	      1.06	      0.53	     -0.09
     -0.69	    -0.36	      1.06	      0.53	     -0.09
     -0.68	    -0.35	      1.06	      0.53	     -0.09
     -0.67	    -0.35	      1.06	      0.53	     -0.09
     -0.66	    -0.34	      1.05	      0.53	     -0.09
     -0.65	    -0.34	      1.05	      0.53	     -0.08
     -0.64	    -0.33	      1.05	      0.53	     -0.08
     -0.63	    -0.33	      1.05	      0.53	     -0.08
     -0.62	    -0.32	      1.05	      0.53	     -0.08
     -0.61	    -0.31	      1.05	      0.52	     -0.08
     -0.60	    -0.31	      1.05	      0.52	     -0.08
     -0.59	    -0.30	      1.04	      0.52	     -0.08
     -0.58	    -0.30	      1.04	      0.52	     -0.07
     -0.57	    -0.29	      1.04	      0.52	     -0.07
     -0.56	    -0.29	      1.04	      0.52	     -0.07
     -0.55	    -0.28	      1.04	      0.52	     -0.07
     -0.54	    -0.28	      1.04	      0.52	     -0.07
     -0.53	    -0.27	      1.04	      0.52	     -0.07
     -0.52	    -0.27	      1.03	      0.52	     -0.07
     -0.51	    -0.26	      1.03	      0.52	     -0.07
     -0.50	    -0.26	      1.03	      0.52	     -0.06
     -0.49	    -0.25	      1.03	      0.52	     -0.06
     -0.48	    -0.25	      1.03	      0.52	     -0.06
     -0.47	    -0.24	      1.03	      0.51	     -0.06
     -0.46	    -0.24	      1.03	      0.51	     -0.06
     -0.45	    -0.23	      1.03	      0.51	     -0.06
     -0.44	    -0.23	      1.02	      0.51	     -0.06
     -0.43	    -0.22	      1.02	      0.51	     -0.06
     -0.42	    -0.22	      1.02	      0.51	     -0.05
     -0.41	    -0.21	      1.02	      0.51	     -0.05
     -0.40	    -0.21	      1.02	      0.51	     -0.05
     -0.39	    -0.20	      1.02	      0.51	     -0.05
     -0.38	    -0.20	      1.02	      0.51	     -0.05
     -0.37	    -0.19	      1.02	      0.51	     -0.05
     -0.36	    -0.19	      1.02	      0.51	     -0.05
     -0.35	    -0.18	      1.02	      0.51	     -0.05
     -0.34	    -0.18	      1.01	      0.51	     -0.04
     -0.33	    -0.17	      1.01	      0.51	     -0.04
     -0.32	    -0.17	      1.01	      0.51	     -0.04
     -0.31	    -0.16	      1.01	      0.51	     -0.04
     -0.30	    -0.16	      1.01	      0.51	     -0.04
     -0.29	    -0.15	      1.01	      0.51	     -0.04
     -0.28	    -0.15	      1.01	      0.51	     -0.04
     -0.27	    -0.14	      1.01	      0.50	     -0.04
     -0.26	    -0.14	      1.01	      0.50	     -0.03
     -0.25	    -0.13	      1.01	      0.50	     -0.03
     -0.24	    -0.13	      1.01	      0.50	     -0.03
     -0.23	    -0.12	      1.01	      0.50	     -0.03
     -0.22	    -0.12	      1.01	      0.50	     -0.03
     -0.21	    -0.11	      1.01	      0.50	     -0.03
     -0.20	    -0.11	      1.01	      0.50	     -0.03
     -0.19	    -0.10	      1.00	      0.50	     -0.03
     -0.18	    -0.10	      1.00	      0.50	     -0.02
     -0.17	    -0.09	      1.00	      0.50	     -0.02
     -0.16	    -0.09	      1.00	      0.50	     -0.02
     -0.15	    -0.08	      1.00	      0.50	     -0.02
     -0.14	    -0.08	      1.00	      0.50	     -0.02
     -0.13	    -0.07	      1.00	      0.50	     -0.02
     -0.12	    -0.07	      1.00	      0.50	     -0.02
     -0.11	    -0.06	      1.00	      0.50	     -0.02
     -0.10	    -0.06	      1.00	      0.50	     -0.01
     -0.09	    -0.05	      1.00	      0.50	     -0.01
     -0.08	    -0.05	      1.00	      0.50	     -0.01
     -0.07	    -0.04	      1.00	      0.50	     -0.01
     -0.06	    -0.04	      1.00	      0.50	     -0.01
     -0.05	    -0.03	      1.00	      0.50	     -0.01
     -0.04	    -0.03	      1.00	      0.50	     -0.01
     -0.03	    -0.02	      1.00	      0.50	     -0.01
     -0.02	    -0.02	      1.00	      0.50	     -0.00
     -0.01	    -0.01	      1.00	      0.50	     -0.00
     -0.00	    -0.01	      1.00	      0.50	     -0.00
      0.01	    -0.00	      1.00	      0.50	     -0.00
      0.02	     0.00	      1.00	      0.50	      0.00
      0.03	     0.01	      1.00	      0.50	      0.00
      0.04	     0.01	      1.00	      0.50	      0.00
      0.05	     0.02	      1.00	      0.50	      0.00
      0.06	     0.03	      1.00	      0.50	      0.01
      0.07	     0.03	      1.00	      0.50	      0.01
      0.08	     0.04	      1.00	      0.50	      0.01
      0.09	     0.04	      1.00	      0.50	      0.01
      0.10	     0.05	      1.00	      0.50	      0.01
      0.11	     0.05	      1.00	      0.50	      0.01
      0.12	     0.06	      1.00	      0.50	      0.01
      0.13	     0.06	      1.00	      0.50	      0.02
      0.14	     0.07	      1.00	      0.50	      0.02
      0.15	     0.07	      1.00	      0.50	      0.02
      0.16	     0.08	      1.00	      0.50	      0.02
      0.17	     0.08	      1.00	      0.50	      0.02
      0.18	     0.09	      1.00	      0.50	      0.02
      0.19	     0.09	      1.00	      0.50	      0.02
      0.20	     0.10	      1.01	      0.50	      0.02
      0.21	     0.10	      1.01	      0.50	      0.03
      0.22	     0.11	      1.01	      0.50	      0.03
      0.23	     0.11	      1.01	      0.50	      0.03
      0.24	     0.12	      1.01	      0.50	      0.03
      0.25	     0.12	      1.01	      0.50	      0.03
      0.26	     0.13	      1.01	      0.50	      0.03
      0.27	     0.13	      1.01	      0.50	      0.03
      0.28	     0.14	      1.01	      0.50	      0.03
      0.29	     0.14	      1.01	      0.50	      0.04
      0.30	     0.15	      1.01	      0.51	      0.04
      0.31	     0.15	      1.01	      0.51	      0.04
      0.32	     0.16	      1.01	      0.51	      0.04
      0.33	     0.16	      1.01	      0.51	      0.04
      0.34	     0.17	      1.01	      0.51	      0.04
      0.35	     0.17	      1.02	      0.51	      0.04
      0.36	     0.18	      1.02	      0.51	      0.04
      0.37	     0.18	      1.02	      0.51	      0.05
      0.38	     0.19	      1.02	      0.51	      0.05
      0.39	     0.19	      1.02	      0.51	      0.05
      0.40	     0.20	      1.02	      0.51	      0.05
      0.41	     0.20	      1.02	      0.51	      0.05
      0.42	     0.21	      1.02	      0.51	      0.05
      0.43	     0.21	      1.02	      0.51	      0.05
      0.44	     0.22	      1.02	      0.51	      0.05
      0.45	     0.22	      1.03	      0.51	      0.06
      0.46	     0.23	      1.03	      0.51	      0.06
      0.47	     0.23	      1.03	      0.51	      0.06
      0.48	     0.24	      1.03	      0.51	      0.06
      0.49	     0.24	      1.03	      0.51	      0.06
      0.50	     0.25	      1.03	      0.52	      0.06
      0.51	     0.25	      1.03	      0.52	      0.06
      0.52	     0.26	      1.03	      0.52	      0.06
      0.53	     0.26	      1.04	      0.52	      0.07
      0.54	     0.27	      1.04	      0.52	      0.07
      0.55	     0.27	      1.04	      0.52	      0.07
      0.56	     0.28	      1.04	      0.52	      0.07
      0.57	     0.28	      1.04	      0.52	      0.07
      0.58	     0.29	      1.04	      0.52	      0.07
      0.59	     0.29	      1.04	      0.52	      0.07
      0.60	     0.30	      1.05	      0.52	      0.07
      0.61	     0.30	      1.05	      0.52	      0.08
      0.62	     0.31	      1.05	      0.52	      0.08
      0.63	     0.31	      1.05	      0.52	      0.08
      0.64	     0.32	      1.05	      0.53	      0.08
      0.65	     0.33	      1.05	      0.53	      0.08
      0.66	     0.33	      1.05	      0.53	      0.08
      0.67	     0.34	      1.06	      0.53	      0.08
      0.68	     0.34	      1.06	      0.53	      0.09
      0.69	     0.35	      1.06	      0.53	      0.09
      0.70	     0.35	      1.06	      0.53	      0.09
      0.71	     0.36	      1.06	      0.53	      0.09
      0.72	     0.36	      1.07	      0.53	      0.09
      0.73	     0.37	      1.07	      0.53	      0.09
      0.74	     0.37	      1.07	      0.53	      0.09
      0.75	     0.38	      1.07	      0.53	      0.09
      0.76	     0.38	      1.07	      0.54	      0.10
      0.77	     0.39	      1.08	      0.54	      0.10
      0.78	     0.39	      1.08	      0.54	      0.10
      0.79	     0.40	      1.08	      0.54	      0.10
      0.80	     0.41	      1.08	      0.54	      0.10
      0.81	     0.41	      1.08	      0.54	      0.10
      0.82	     0.42	      1.09	      0.54	      0.10
      0.83	     0.42	      1.09	      0.54	      0.11
      0.84	     0.43	      1.09	      0.54	      0.11
      0.85	     0.43	      1.09	      0.54	      0.11
      0.86	     0.44	      1.09	      0.55	      0.11
      0.87	     0.44	      1.10	      0.55	      0.11
      0.88	     0.45	      1.10	      0.55	      0.11
      0.89	     0.45	      1.10	      0.55	      0.11
      0.90	     0.46	      1.10	      0.55	      0.11
      0.91	     0.47	      1.11	      0.55	      0.12
      0.92	     0.47	      1.11	      0.55	      0.12
      0.93	     0.48	      1.11	      0.55	      0.12
      0.94	     0.48	      1.11	      0.56	      0.12
      0.95	     0.49	      1.11	      0.56	      0.12
      0.96	     0.49	      1.12	      0.56	      0.12
      0.97	     0.50	      1.12	      0.56	      0.12
      0.98	     0.50	      1.12	      0.56	      0.13
      0.99	     0.51	      1.13	      0.56	      0.13
      1.00	     0.52	      1.13	      0.56	      0.13
      1.01	     0.52	      1.13	      0.56	      0.13
      1.02	     0.53	      1.13	      0.57	      0.13
      1.03	     0.53	      1.14	      0.57	      0.13
      1.04	     0.54	      1.14	      0.57	      0.13
      1.05	     0.54	      1.14	      0.57	      0.14
      1.06	     0.55	      1.14	      0.57	      0.14
      1.07	     0.56	      1.15	      0.57	      0.14
      1.08	     0.56	      1.15	      0.57	      0.14
      1.09	     0.57	      1.15	      0.57	      0.14
      1.10	     0.57	      1.16	      0.58	      0.14
      1.11	     0.58	      1.16	      0.58	      0.14
      1.12	     0.58	      1.16	      0.58	      0.15
      1.13	     0.59	      1.16	      0.58	      0.15
      1.14	     0.60	      1.17	      0.58	      0.15
      1.15	     0.60	      1.17	      0.58	      0.15
      1.16	     0.61	      1.17	      0.58	      0.15
      1.17	     0.61	      1.18	      0.59	      0.15
      1.18	     0.62	      1.18	      0.59	      0.15
      1.19	     0.62	      1.18	      0.59	      0.16
      1.20	     0.63	      1.19	      0.59	      0.16
      1.21	     0.64	      1.19	      0.59	      0.16
      1.22	     0.64	      1.19	      0.59	      0.16
      1.23	     0.65	      1.20	      0.60	      0.16
      1.24	     0.65	      1.20	      0.60	      0.16
      1.25	     0.66	      1.20	      0.60	      0.17
      1.26	     0.67	      1.21	      0.60	      0.17
      1.27	     0.67	      1.21	      0.60	      0.17
      1.28	     0.68	      1.21	      0.60	      0.17
      1.29	     0.68	      1.22	      0.61	      0.17
      1.30	     0.69	      1.22	      0.61	      0.17
      1.31	     0.70	      1.22	      0.61	      0.17
      1.32	     0.70	      1.23	      0.61	      0.18
      1.33	     0.71	      1.23	      0.61	      0.18
      1.34	     0.72	      1.23	      0.61	      0.18
      1.35	     0.72	      1.24	      0.62	      0.18
      1.36	     0.73	      1.24	      0.62	      0.18
      1.37	     0.73	      1.24	      0.62	      0.18
      1.38	     0.74	      1.25	      0.62	      0.18
      1.39	     0.75	      1.25	      0.62	      0.19
      1.40	     0.75	      1.26	      0.63	      0.19
      1.41	     0.76	      1.26	      0.63	      0.19
      1.42	     0.76	      1.26	      0.63	      0.19
      1.43	     0.77	      1.27	      0.63	      0.19
      1.44	     0.78	      1.27	      0.63	      0.19
      1.45	     0.78	      1.27	      0.64	      0.20
      1.46	     0.79	      1.28	      0.64	      0.20
      1.47	     0.80	      1.28	      0.64	      0.20
      1.48	     0.80	      1.29	      0.64	      0.20
      1.49	     0.81	      1.29	      0.64	      0.20
      1.50	     0.82	      1.29	      0.65	      0.20
      1.51	     0.82	      1.30	      0.65	      0.21
      1.52	     0.83	      1.30	      0.65	      0.21
      1.53	     0.84	      1.31	      0.65	      0.21
      1.54	     0.84	      1.31	      0.65	      0.21
      1.55	     0.85	      1.32	      0.66	      0.21
      1.56	     0.85	      1.32	      0.66	      0.21
      1.57	     0.86	      1.32	      0.66	      0.22
      1.58	     0.87	      1.33	      0.66	      0.22
      1.59	     0.87	      1.33	      0.66	      0.22
      1.60	     0.88	      1.34	      0.67	      0.22
      1.61	     0.89	      1.34	      0.67	      0.22
      1.62	     0.89	      1.35	      0.67	      0.22
      1.63	     0.90	      1.35	      0.67	      0.23
      1.64	     0.91	      1.36	      0.68	      0.23
      1.65	     0.92	      1.36	      0.68	      0.23
      1.66	     0.92	      1.36	      0.68	      0.23
      1.67	     0.93	      1.37	      0.68	      0.23
      1.68	     0.94	      1.37	      0.68	      0.23
      1.69	     0.94	      1.38	      0.69	      0.24
      1.70	     0.95	      1.38	      0.69	      0.24
      1.71	     0.96	      1.39	      0.69	      0.24
      1.72	     0.96	      1.39	      0.69	      0.24
      1.73	     0.97	      1.40	      0.70	      0.24
      1.74	     0.98	      1.40	      0.70	      0.24
      1.75	     0.98	      1.41	      0.70	      0.25
      1.76	     0.99	      1.41	      0.70	      0.25
      1.77	     1.00	      1.42	      0.71	      0.25
      1.78	     1.01	      1.42	      0.71	      0.25
      1.79	     1.01	      1.43	      0.71	      0.25
      1.80	     1.02	      1.43	      0.71	      0.25
      1.81	     1.03	      1.44	      0.72	      0.26
      1.82	     1.03	      1.44	      0.72	      0.26
      1.83	     1.04	      1.45	      0.72	      0.26
      1.84	     1.05	      1.45	      0.72	      0.26
      1.85	     1.06	      1.46	      0.73	      0.26
      1.86	     1.06	      1.46	      0.73	      0.27
      1.87	     1.07	      1.47	      0.73	      0.27
      1.88	     1.08	      1.48	      0.73	      0.27
      1.89	     1.08	      1.48	      0.74	      0.27
      1.90	     1.09	      1.49	      0.74	      0.27
      1.91	     1.10	      1.49	      0.74	      0.27
      1.92	     1.11	      1.50	      0.75	      0.28
      1.93	     1.11	      1.50	      0.75	      0.28
      1.94	     1.12	      1.51	      0.75	      0.28
      1.95	     1.13	      1.51	      0.75	      0.28
      1.96	     1.14	      1.52	      0.76	      0.28
      1.97	     1.14	      1.53	      0.76	      0.29
      1.98	     1.15	      1.53	      0.76	      0.29
      1.99	     1.16	      1.54	      0.77	      0.29
      2.00	     1.17	      1.54	      0.77	      0.29
      2.01	     1.18	      1.55	      0.77	      0.29
      2.02	     1.18	      1.55	      0.77	      0.30
      2.03	     1.19	      1.56	      0.78	      0.30
      2.04	     1.20	      1.57	      0.78	      0.30
      2.05	     1.21	      1.57	      0.78	      0.30
      2.06	     1.21	      1.58	      0.79	      0.30
      2.07	     1.22	      1.59	      0.79	      0.31
      2.08	     1.23	      1.59	      0.79	      0.31
